document_id	document_title	sentence_idx	text	types_event	subtypes_event	types_event_unq	subtypes_event_unq	token_cnt	event_cnt	dataset	labels
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	6	However , without the iPad , doctors and nurses have to follow a paper trail and then write up duplicate information on a white board often found on the back wall in the patient ' s room .	[]	[]	[]	[]	38	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	7	Mistakes can happen and , as Cedars-Sinai doctor Shaun Miller told me , the staff often run out of room to write , leading to confusion or a lack of information for the patient .	[]	[]	[]	[]	35	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	8	Cedars uses Epic ' s MyChart software to record vitals and other info on roughly 50 iPads in its heart failure unit where patients often have to stay for an extended period of time .	[]	[]	[]	[]	35	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	9	One patient , 32 - year-old Awad Lsallum , traveled all the way from Saudi Arabia in hopes of receiving a new heart .	[]	[]	[]	[]	24	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	10	To be honest Lsallum did not seem that impressed with the device .	[]	[]	[]	[]	13	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	11	He ' d already been at Cedars for a total of 40 days and said he gave the iPad back after a while .	[]	[]	[]	[]	24	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	12	But he did say it was ` ` comforting ' ' to have the iPad so he ` ` knows what ' s going on . ' '	[]	[]	[]	[]	28	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	13	The program also benefits the care team .	[]	[]	[]	[]	8	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	14	Michelle Williams , a registered nurse at Cedars told TechCrunch the program made it easier for nurses .	[]	[]	[]	[]	18	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	15	The nursing staff often get stuck with duplicate work requiring both educating patients on care and checking to see if they have all the necessary information .	[]	[]	[]	[]	27	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	16	However , the program offers educational videos on the iPad and a handy way for patients to see all their information at the same time .	[]	[]	[]	[]	26	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	17	In another section of the hospital , new parents are utilizing unmodified iPads to FaceTime with their newborns who may be sick or premature .	[]	[]	[]	[]	25	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	18	These babies need to be kept isolated from the outside world and the germs that come with it so new parents are n't usually able to see their baby for a few days after they are born .	[]	[]	[]	[]	38	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	19	But , with what the nurses refer to as BabyTime FaceTime for babies , parents can interact virtually with their little one while they wait .	[]	[]	[]	[]	26	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	20	Other hospitals , including those mentioned above , have embraced Apple ' s tools as well .	[]	[]	[]	[]	17	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	21	The trick now is to place these devices into the patient ' s hands - - something both Apple and Cedars-Sinai seem to be trying to do .	[]	[]	[]	[]	28	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	22	Of course , these devices come with a few security headaches - - even more so when you open up the information to patients .	[]	[]	[]	[]	25	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	23	But despite the worries , Miller welcomes the new technology .	[]	[]	[]	[]	11	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl06	aapl06_apple-aims-to-get-an-ipad-in-the-hands-of-every-hospital-patient.txt	24	A year in and he says ` ` It ' s a lot easier now to communicate , ' ' adding the next step would be ` ` opening up API ' s and adding data standards so the information is accurate . ' '	[]	[]	[]	[]	45	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	0	Apple Leak Reveals Massive iPhone 8 Cancellation	['Product/Service']	['Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.Cancellation/Recall']	7	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	1	.	[]	[]	[]	[]	1	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	2	In fact is it arguably the most significant update in iPhone history , but that only means the latest news is only going to make excited users angry . . .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	31	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	3	Two major new sources - Mac Otakara and the Royal Bank of Canada - have this week said the iPhone 8 release will be significantly delayed with the former also stating colour options will be reduced and one major feature will be cancelled .	['Product/Service', 'Product/Service', 'Product/Service']	['Product/Service.Launch', 'Product/Service.None', 'Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.None', 'Product/Service.Cancellation/Recall', 'Product/Service.Launch']	44	3	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	4	Looking at Mac Otakara first , the site ( which has had several notable exclusives in the past ) says the iPhone 8 will not ship until the first quarter of fiscal 2018 - which for Apple translates to October to November .	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	43	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	5	It believes the white colour option has been scrapped ( which ties in with my recent exclusive about the redesign ) and Touch ID has been cancelled as it wo n't be included in the power button and the chances of its inclusion in-screen ` ` seems to be low . ' '	['Product/Service', 'Product/Service']	['Product/Service.Cancellation/Recall', 'Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.Cancellation/Recall']	53	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	6	The last of these will be of particular alarm to iPhone fans , especially since the alternative would be a first generation facial recognition technology called ` Face ID ' .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	31	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	7	Something Apple needs to prove is as quick , convenient and secure as the much loved Touch ID - especially in testing conditions like low light , bright sunlight or when wearing sunglasses / contacts which defeat the Galaxy S8 .	[]	[]	[]	[]	41	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	8	Further pilling on the misery is the Royal Bank of Canada as analyst Amit Daryanani agrees with Mac Otakara saying : ` ` Based on incremental supply chain data points that suggest a more pronounced OLED iPhone delay . . . we think the flagship device may not see initial shipments until October with volume shipments not occurring until the November / December timeframe . ' '	['Product/Service', 'Product/Service']	['Product/Service.Launch', 'Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	67	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	9	This would lead to a potentially chaotic pre-Christmas rush and likely result in third party sales of the iPhone 8 going for thousands of dollars .	['SalesVolume']	['SalesVolume.None']	['SalesVolume']	['SalesVolume.None']	26	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	10	That said the iPhone 8 ' s jaw dropping price rise may dampen excitement among some users .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	18	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl07	aapl07_apple-leak-reveals-massive-iphone-8-cancellation.txt	11	At this rate the iPhone 8 ' s most radical changes will need to be as sensational as they look on paper . . .	[]	[]	[]	[]	25	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	0	Apple vs Qualcomm : The ITC Is In It	[]	[]	[]	[]	9	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	1	U.S . trade officials have agreed to investigate the complaint Qualcomm filed against Apple early last month .	['Legal']	['Legal.Proceeding']	['Legal']	['Legal.Proceeding']	18	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	2	The legal fight between Apple ( AAPL ) and Qualcomm ( QCOM ) now involves the U.S . International Trade Commission .	['Legal']	['Legal.Proceeding']	['Legal']	['Legal.Proceeding']	22	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	3	In a statement issued today , the ITC said it has agreed to investigate a complaint Qualcomm filed early last month .	['Legal']	['Legal.Proceeding']	['Legal']	['Legal.Proceeding']	22	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	4	The chipmaker accuses Apple of illegally using its cellular technology in iPhones powered by broadband modem chips , which help phones connect to wireless data networks , made by Intel ( INTC ) .	['Legal']	['Legal.None']	['Legal']	['Legal.None']	34	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	5	Qualcomm wants the ITC to ban all iPhones that use the Intel chips .	['Product/Service']	['Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.Cancellation/Recall']	14	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	6	Apple began using broadband modem chips made by Intel in the iPhone 7 .	[]	[]	[]	[]	14	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	7	According to Reuters , Qualcomm has not alleged that Intel chips violate its patents , but that the way Apple uses them in the iPhone does .	['Legal', 'Legal']	['Legal.None', 'Legal.None']	['Legal']	['Legal.None']	27	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	8	Earlier this week , Credit Suisse weighed in on the matter , arguing that Apple could end the battle with Qualcomm with an $ 8 billion payment .	['Legal']	['Legal.Conviction/Settlement']	['Legal']	['Legal.Conviction/Settlement']	28	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	9	The ITC has the power to ban products from entering the U.S . Apple has received support from Google parent Alphabet ( GOOGL ) , Facebook ( FB ) , Amazon.com ( AMZN ) and Microsoft ( MSFT ) , which said the ban would hurt customers .	[]	[]	[]	[]	48	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl08	aapl08_apple-vs-qualcomm-the-itc-is-in-it.txt	10	Qualcomm has said that the lawsuit was n't about its competition with Intel .	['Legal', 'Macroeconomics']	['Legal.Proceeding', 'Macroeconomics.None']	['Macroeconomics', 'Legal']	['Legal.Proceeding', 'Macroeconomics.None']	14	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	0	Tech Stocks This Week : iPhone 8 Rumors , Samsung ' s Note Returns , and More	[]	[]	[]	[]	17	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	1	Two major smartphones and the world ' s most popular mobile operating system were in the spotlight this week .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	2	Smartphone news dominated tech headlines this week .	[]	[]	[]	[]	8	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	3	Shortly after Alphabet ' s Google announced its latest Android version , Samsung brought to life its Note lineup after recalling the Note 7 last year .	['Product/Service', 'Product/Service']	['Product/Service.Launch', 'Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.Cancellation/Recall', 'Product/Service.Launch']	27	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	4	Meanwhile , the ever-active Apple rumor mill was fanned into flame .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	12	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	5	Google introduces Android 8.0	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	4	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	6	Google kicked off the week on Monday with the introduction of Android 8.0 .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	14	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	7	In a licensing deal with Mondelez , Android 8.0 was branded with Mondelez ' popular Oreo cookie .	['Deal', 'CSR/Brand']	['Deal.None', 'CSR/Brand.None']	['CSR/Brand', 'Deal']	['CSR/Brand.None', 'Deal.None']	18	2	silver	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	8	Android Oreo is ` ` smarter , faster and more powerful than ever , ' ' Google said in a press release about the new OS .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	27	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	9	Primary new features in Android Oreo include the ability to see two apps at once , lower power usage and subsequently longer-lasting batteries , and a faster boot speed .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	30	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	10	Of course , there ' s much more to the new OS than this , but the update does n't seem like it ' s as big of a steep change as some previous releases .	[]	[]	[]	[]	36	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	11	Google ' s Android dominates worldwide smartphone operating market share .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	11	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	12	Of global smartphone shipments in the first quarter of 2017 , more than 83 % used versions of Android , according to data from IDC .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	26	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	13	With a new , better version of Android , Google will attempt to bolster its leadership position in the key market .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	22	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	14	Is this the iPhone 8 ' s Crown Jewel ?	[]	[]	[]	[]	10	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	15	iPhone 8 rumors stole the spotlight from Android on Tuesday , with Bloomberg ' s Mark Gurman reporting some scoops on the launch of Apple ' s upcoming smartphone .	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	30	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	16	Most notably , Gurman spoke highly of the device ' s rumored 3D facial recognition .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	16	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	17	` ` Upgrades to core technologies aside , the new iPhone ' s crown jewel will be a 3 - D facial scanning sensor that will unlock device and authenticate purchases - - an industry first , ' ' Gurman said .	[]	[]	[]	[]	42	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aapl09	aapl09_tech-stocks-this-week-iphone-8-rumors-samsung-s-note-return.txt	18	The iPhone 8 is also rumored to boast inductive charging , cameras that work better with augmented reality apps , an OLED screen , and an entirely new form factor with a virtual home button and slimmer bezels .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	39	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
